indicador,fuente,nombre,unidad,anio,region,region_nombre,est,li,ls,cobertura
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2015,0,Nacional,26.37,25.26,27.48,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2016,0,Nacional,27.29,26.36,28.21,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2017,0,Nacional,27.95,27.06,28.85,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,0,Nacional,25.38,24.49,26.26,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,1,Tarapacá,34.73,29.11,40.35,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,2,Antofagasta,22.48,19.23,25.73,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,3,Atacama,24.41,21.72,27.11,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,4,Coquimbo,18.94,16.35,21.53,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,5,Valparaíso,25.08,23.38,26.78,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,6,O'Higgins,24.14,21.85,26.44,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,7,Maule,17.26,14.34,20.19,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,8,Biobío,23.61,21.06,26.16,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,9,La Araucanía,19.86,17.03,22.69,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,10,Los Lagos,16.2,13.86,18.55,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,11,Aysén,12.57,9.02,16.13,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,12,Magallanes,6.55,4.94,8.16,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,13,Metropolitana,30.12,28.47,31.77,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,14,Los Ríos,20.66,17.86,23.47,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,15,Arica y Parinacota,24.34,20.5,28.18,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2018,16,Ñuble,23.78,18.56,29,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,0,Nacional,23.34,22.24,24.44,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,1,Tarapacá,32.69,29.08,36.31,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,2,Antofagasta,19.85,16.52,23.17,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,3,Atacama,17.64,14.87,20.42,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,4,Coquimbo,19.49,16.67,22.31,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,5,Valparaíso,21.84,19.51,24.17,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,6,O'Higgins,21.71,18.69,24.73,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,7,Maule,19.68,15.91,23.45,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,8,Biobío,20.23,18.16,22.3,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,9,La Araucanía,21,16.77,25.22,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,10,Los Lagos,18.12,15.68,20.55,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,11,Aysén,7.9,6.03,9.77,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,12,Magallanes,11.3,8.47,14.13,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,13,Metropolitana,27.45,25.14,29.76,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,14,Los Ríos,18,14.65,21.34,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,15,Arica y Parinacota,29.35,24.28,34.41,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2019,16,Ñuble,19.21,15.65,22.76,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,0,Nacional,19.17,18.37,19.98,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,1,Tarapacá,27.3,24.01,30.59,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,2,Antofagasta,17.65,15.3,20.01,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,3,Atacama,13.94,12.15,15.73,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,4,Coquimbo,16.05,13.4,18.7,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,5,Valparaíso,17.15,14.68,19.62,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,6,O'Higgins,17.22,14.13,20.31,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,7,Maule,13.31,10.97,15.65,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,8,Biobío,15.71,13.32,18.11,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,9,La Araucanía,14.88,11.31,18.46,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,10,Los Lagos,12.68,10.6,14.76,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,11,Aysén,6.09,4.16,8.03,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,12,Magallanes,4.3,2.08,6.52,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,13,Metropolitana,22.82,21.41,24.23,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,14,Los Ríos,16.7,13.28,20.12,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,15,Arica y Parinacota,29.85,26.33,33.37,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2020,16,Ñuble,19.31,15.43,23.19,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,0,Nacional,16.92,16.07,17.77,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,1,Tarapacá,30.07,25.9,34.24,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,2,Antofagasta,16.61,12.31,20.9,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,3,Atacama,10.9,8.37,13.44,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,4,Coquimbo,13.74,11.14,16.33,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,5,Valparaíso,15.05,13.59,16.51,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,6,O'Higgins,15.03,13.35,16.71,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,7,Maule,10.91,8.28,13.55,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,8,Biobío,12.84,11.17,14.51,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,9,La Araucanía,12.83,10.18,15.47,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,10,Los Lagos,7.92,6.13,9.71,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,11,Aysén,3.93,2.81,5.06,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,12,Magallanes,3.18,2.06,4.31,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,13,Metropolitana,20.84,19.13,22.54,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,14,Los Ríos,13.82,8.77,18.88,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,15,Arica y Parinacota,29.42,26.02,32.82,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2021,16,Ñuble,13.85,11.64,16.06,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,0,Nacional,21.76,20.78,22.73,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,1,Tarapacá,33.9,30.73,37.07,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,2,Antofagasta,18.74,16.17,21.31,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,3,Atacama,11.8,8.86,14.74,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,4,Coquimbo,17.81,13.8,21.81,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,5,Valparaíso,19.35,16.93,21.77,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,6,O'Higgins,18.04,15.21,20.87,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,7,Maule,14.17,12.18,16.17,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,8,Biobío,14.26,12.33,16.19,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,9,La Araucanía,12.61,9.33,15.9,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,10,Los Lagos,15.88,13.21,18.55,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,11,Aysén,8.74,6.45,11.04,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,12,Magallanes,3.88,2.75,5,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,13,Metropolitana,27.67,25.61,29.73,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,14,Los Ríos,22,16.62,27.37,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,15,Arica y Parinacota,31.73,28.74,34.73,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2022,16,Ñuble,14.31,10.62,17.99,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,0,Nacional,21.74,21.24,22.23,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,1,Tarapacá,28.78,26.22,31.34,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,2,Antofagasta,16.9,14.82,18.97,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,3,Atacama,16.75,13.71,19.78,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,4,Coquimbo,15.7,13.87,17.53,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,5,Valparaíso,20.09,18.76,21.41,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,6,O'Higgins,17.65,15.01,20.29,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,7,Maule,15.52,14.11,16.92,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,8,Biobío,19.07,17.69,20.44,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,9,La Araucanía,15.81,13.58,18.03,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,10,Los Lagos,15.22,13.14,17.3,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,11,Aysén,8.25,6.37,10.13,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,12,Magallanes,3.79,2.68,4.9,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,13,Metropolitana,26.22,25.34,27.09,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,14,Los Ríos,21.64,18.4,24.88,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,15,Arica y Parinacota,32.95,29.99,35.91,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2023,16,Ñuble,15.36,13.05,17.67,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,0,Nacional,23.47,22.71,24.23,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,1,Tarapacá,35,31.73,38.28,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,2,Antofagasta,17.12,14.61,19.63,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,3,Atacama,14.31,11.8,16.81,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,4,Coquimbo,18.36,15.79,20.93,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,5,Valparaíso,24.08,22.12,26.05,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,6,O'Higgins,20.55,17.48,23.61,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,7,Maule,16.48,13.94,19.03,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,8,Biobío,18.2,16.48,19.92,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,9,La Araucanía,16.57,13.69,19.46,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,10,Los Lagos,15.97,13.29,18.65,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,11,Aysén,5.94,4.29,7.6,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,12,Magallanes,7.46,5.57,9.34,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,13,Metropolitana,28.45,27.03,29.88,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,14,Los Ríos,19.79,16.89,22.68,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,15,Arica y Parinacota,28.6,25.45,31.75,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2024,16,Ñuble,17.91,15.3,20.53,regional
