region16,anio,indicador,etiqueta,est,se,li,ls,region_nombre
11,2022,hur,Hurto,3.85650092212894,0.850756601250996,2.18904862406729,5.5239532201906,Aysén
11,2023,vh_dmcs,Hogar víctima de delito (DMCS),8.24881184696215,0.957344583870706,6.37245094178108,10.1251727521432,Aysén
11,2023,pad,Percepción: aumentó la delincuencia en el país,86.2755257596697,1.18140959672047,83.9600054991076,88.5910460202318,Aysén
11,2023,rvi,Robo con violencia o intimidación,0.585302812714407,0.287266933661558,0.022269968788497,1.14833565664032,Aysén
11,2023,rps,Robo por sorpresa,0.35167272936494,0.248997917120232,-0.136354220416204,0.839699679146085,Aysén
11,2023,hur,Hurto,2.50124423886726,0.556475024340784,1.41057323286327,3.59191524487124,Aysén
11,2024,vh_dmcs,Hogar víctima de delito (DMCS),5.94417640607277,0.846046888551487,4.28595497527968,7.60239783686586,Aysén
11,2024,pad,Percepción: aumentó la delincuencia en el país,87.569695974679,1.15745868594542,85.3011186366329,89.8382733127251,Aysén
11,2024,rvi,Robo con violencia o intimidación,0.169024819966405,0.16871276735885,-0.161646127789025,0.499695767721836,Aysén
11,2024,rps,Robo por sorpresa,0,0,0,0,Aysén
11,2024,hur,Hurto,1.81508594891347,0.475095797956757,0.883915295711913,2.74625660211504,Aysén
12,2018,vh_dmcs,Hogar víctima de delito (DMCS),6.54892845919272,0.822760470854078,4.93634756841551,8.16150934996993,Magallanes
12,2018,pad,Percepción: aumentó la delincuencia en el país,74.6178159969299,2.55953061393811,69.6012281762835,79.6344038175763,Magallanes
12,2018,rvi,Robo con violencia o intimidación,0.361695200808094,0.362969810689483,-0.349712555618615,1.0731029572348,Magallanes
12,2018,rps,Robo por sorpresa,0.214563391604302,0.145195970280634,-0.0700154808460883,0.499142264054693,Magallanes
12,2018,hur,Hurto,2.57029038277181,0.792580474307504,1.01686119827943,4.12371956726419,Magallanes
12,2019,vh_dmcs,Hogar víctima de delito (DMCS),11.2995907866816,1.44457514775602,8.46827552411823,14.1309060492451,Magallanes
12,2019,pad,Percepción: aumentó la delincuencia en el país,83.1497660893985,1.82264587119879,79.5774458252783,86.7220863535188,Magallanes
